"destination","origin","iso_d","iso_o","col","csl","cnl","prox1","lp1","prox2","lp2","cl","cle","contig","comlang_off","comlang_ethno","dist","distcap","distw","distwces","shared_hist","area_d","pop_d","area_o","pop_o","GDP_o","GDP_d","GDP_percapita_o","GDP_percapita_d","m_stock","m_flow_sd_drop_neg","m_flow_sd_rev_neg","m_flow_mig_rate","m_flow_da_min_open","m_flow_da_min_closed","m_flow_da_pb_closed","CS_wvs","CS_euc_wvs","CS_foursquare","CS_euc_foursquare","CS_symm","CS_nonsymm_food_o","CS_nonsymm_food_d","origin_Argentina","origin_Australia","origin_Brazil","origin_Chile","origin_France","origin_Great.Britain","origin_Indonesia","origin_Japan","origin_Malaysia","origin_Mexico","origin_Russia","origin_Singapore","origin_South.Korea","origin_Spain","origin_Turkey","origin_United.States","destination_Argentina","destination_Australia","destination_Brazil","destination_Chile","destination_France","destination_Great.Britain","destination_Indonesia","destination_Japan","destination_Malaysia","destination_Mexico","destination_Russia","destination_Singapore","destination_South.Korea","destination_Spain","destination_Turkey","destination_United.States","log10_m_flow_da_pb_closed","log10_m_stock","log10_pop_o","log10_pop_d","log10_area_o","log10_area_d","log10_GDP_o","log10_GDP_d","log10_GDP_percapita_o","log10_GDP_percapita_d","log10_distwces","log10_distcap"
"Indonesia","South Korea","IDN","KOR",0,0,0,0,0,0,0,0,0,0,0,0,5291.684,5291.684,5081.576,5063.601,0,1933658,270625567,99484,51225321,1482760164322.84,1204457195676.25,31640.21463,3892.421662,33358,1641,1641,6545,2792,1,8947,-0.63573871854542,0.240147885296089,0.505445667075598,0.590078646453701,0.160825199330111,-0.571510332593701,-0.188713272422294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9516774373433,4.52320000434575,7.70948468855868,8.43236882360862,4.99775323883155,6.28637966424184,12.1710709098048,12.0807913705345,4.50023942085309,3.59021988081537,3.70445947696086,3.72359390181292
"Indonesia","Spain","IDN","ESP",0,0,0,0,0,0.0743691548705101,0.666353702545166,0.0871444642543793,0.0877475738525391,0,0,0,12188.31,12188.31,12160.97,12125.58,0,1933658,270625567,505954,46736782,1572012697558.03,1204457195676.25,28087.89792,3892.421662,1,1,1,1,1,1,248,-0.828313956154391,0.186187111483606,-0.988371697650617,0.230867418543502,-0.0514470823975117,-0.538133390464623,-0.48405834127386,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.39445168082622,0,7.66965880630706,8.43236882360862,5.70411103372855,6.28637966424184,12.1964560496278,12.0807913705345,4.44851923810137,3.59021988081537,4.08370252127637,4.08594349162688
"Indonesia","Turkey","IDN","TUR",0,0,0,0,0,0.0622272603213787,0.557561337947845,0.0729168057441711,0.073421448469162,0,0,0,9452.761,9102.793,9213.942,9163.361,0,1933658,270625567,780576,83429607,1261946143648.6,1204457195676.25,11935.38787,3892.421662,1,1,1,1,1,1,56,0.920631167766712,0.781575641569303,0.130998351499644,0.495855137708058,0.204892017592215,-0.414702301319316,-0.482020910944911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7481880270062,0,7.92132019781931,8.43236882360862,5.89241519410408,6.28637966424184,12.1010408208231,12.0807913705345,4.0768365370473,3.59021988081537,3.96205479637836,3.9591746668683
"Indonesia","United States","IDN","USA",0,0,0,0,0,0.0675962790846825,0.605668187141418,0.0792081281542778,0.0797563120722771,0,0,0,16180.32,16371.12,15535.87,15476.45,0,1933658,270625567,9529106,329064917,18349108235210.1,1204457195676.25,60698.0113,3892.421662,12614,621,621,2475,3333,1,12957,-0.794176897584514,0.183480201654694,-0.543052876853526,0.24308588405796,-0.314427868066598,-0.65837735402006,0.100554286774359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.11250445876716,4.1008528266573,8.51728158279426,8.43236882360862,6.97905215798575,6.28637966424184,13.2636149624334,12.0807913705345,4.78317446215294,3.59021988081537,4.18967134896828,4.21407839188482
"Japan","Argentina","JPN","ARG",0,0,0,0,0,0.0689622163772583,0.617907047271729,0.080808699131012,0.0813679695129395,0,0,0,18372.04,18372.04,18310.16,18297.72,0,377801,126860299,2766889,44780675,437813398163.19,6187013947904.92,12716.2242,36043.7844,3274,706,706,600,860,981,1918,-0.367292972417704,0.353782000722296,-0.971927789325162,0.434628583082145,-0.224371502271452,-0.815935830168993,-0.517957197667551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.28284860283464,3.51507867507592,7.65109063561563,8.10332573066145,6.44199173678662,5.57726310311971,11.641289047911,12.7914810950876,4.10435817636482,4.55683038324356,4.26239697753874,4.26415738230219
"Japan","Australia","JPN","AUS",0,0.116400003433228,0,0,0,0.0597609132528305,0.53546267747879,0.0700267851352692,0.0705114305019379,0,0,0,7831.446,7958.28,7827.079,7789.92,0,377801,126860299,7686848,25203200,1450499018770.09,6187013947904.92,58868.48063,36043.7844,10893,1730,1730,2018,2389,2353,9939,0.803903389603864,0.60322174650277,0.136376175608574,0.608923055562478,-0.369408330848687,-0.501120523362381,0.279089485421121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.99734269060162,4.03714750363255,7.40145568578599,8.10332573066145,6.88574829339997,5.57726310311971,12.1615174393483,12.7914810950876,4.76988282700425,4.55683038324356,3.89153299762931,3.9008192150712
"Japan","Brazil","JPN","BRA",0,0,0,0,0,0.0416429452598095,0.373124182224274,0.0487964674830437,0.0491341799497604,0,0,0,18549.61,17693.2,17981.98,17931.71,0,377801,126860299,8511920,211049519,2364445788869.69,6187013947904.92,8592.210218,36043.7844,189736,31378,31378,35537,40150,12115,41762,-0.877154225654669,0.331351865473373,-0.944237974717826,0.293285728852682,0.0403895447531042,-0.648150568220493,-0.25269602375121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.6207812890403,5.27814974057776,8.32438436669709,8.10332573066145,6.93002753321674,5.57726310311971,12.3737293611238,12.7914810950876,3.93410489398404,4.55683038324356,4.25362170663709,4.24780638670621
"Japan","Chile","JPN","CHL",0,0,0,0,0,0.0689622163772583,0.617907047271729,0.080808699131012,0.0813679695129395,0,0,0,17247.38,17247.38,17351.35,17345.3,0,377801,126860299,756945,18952035,285037020831.58,6187013947904.92,13761.37447,36043.7844,1,1,1,1,34,114,136,0.495326077533468,0.44054359306062,-0.997949800346647,0.386970913016979,-0.0857772989920051,-0.512626919780298,-0.297352021432926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.13353890837022,0,7.27765584975633,8.10332573066145,5.8790643245935,5.57726310311971,11.4549012701794,12.7914810950876,4.13866181289117,4.55683038324356,4.23918181569251,4.2367231319912
"Japan","France","JPN","FRA",0,0.0432000011205673,0,0,0,0.0253272447735071,0.226934179663658,0.0296780169010162,0.0298834145069122,0,0,0,9725.629,9725.629,9803.116,9796.54,0,377801,126860299,547026,65129731,2971919320115.83,6187013947904.92,38832.0242,36043.7844,12207,2879,2879,2188,3504,2628,6721,0.85424841478106,0.682871302360424,-0.735355995928802,0.388421013420385,0.0974881016955507,-0.439504817295713,-0.423018786205681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.82743389540078,4.08660894457295,7.81377928444682,8.10332573066145,5.73800796872499,5.57726310311971,12.4730370152823,12.7914810950876,4.58919002963895,4.55683038324356,3.99107271607666,3.98791769867593
"Japan","Great Britain","JPN","GBR",0,0.11879999935627,0,0,0,0.0597609132528305,0.53546267747879,0.0700267851352692,0.0705114305019379,0,0,0,9574.237,9574.237,9436.248,9431.94,0,377801,126860299,244110,67530161,2913556871434.81,6187013947904.92,47491.59456,36043.7844,17256,2380,2380,3244,3538,1632,8827,0.76163452485117,0.558149917016459,-0.425320631666475,0.374603344514408,-0.197735568801768,-0.546641467025176,-0.180317791834566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.94581312658734,4.23694013209449,7.82949778513153,8.10332573066145,5.38758557071528,5.57726310311971,12.464423499759,12.7914810950876,4.67661675153576,4.55683038324356,3.9746010293907,3.98110417377453
"Japan","Indonesia","JPN","IDN",0,0,0,0,0,0.0794915333390236,0.712250590324402,0.0931467711925507,0.0937914252281189,0,0,0,5791.627,5791.627,5481.534,5443.457,0,377801,126860299,1933658,270625567,1204457195676.25,6187013947904.92,3892.421662,36043.7844,44938,21260,21260,7359,23026,25634,32493,-0.994139356528863,0.00215313035883147,0.742599959997069,0.706526788135389,0.364092613648405,-0.444311412944205,-0.29390932285148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5117898105539,4.65261373990572,8.43236882360862,8.10332573066145,6.28637966424184,5.57726310311971,12.0807913705345,12.7914810950876,3.59021988081537,4.55683038324356,3.73587479660749,3.76280058408377
"Japan","Malaysia","JPN","MYS",0,0.0324000008404255,0,0,0,0.0756952837109566,0.67823588848114,0.0886983871459961,0.0893122628331184,0,0,0,5329.095,5329.095,4967.821,4913.137,0,377801,126860299,329758,31949789,398946603155.68,6187013947904.92,11114.54271,36043.7844,9527,1782,1782,1791,2183,4384,7557,-0.501837486515306,0.354032073253933,0.605663695855996,0.52674175872989,-0.268228985756654,-0.88148255171731,0.360119422343655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.87834942221778,3.97895616521759,7.50446799437429,8.10332573066145,5.51819534042374,5.57726310311971,11.6009147716098,12.7914810950876,4.04589159905399,4.55683038324356,3.69135887435556,3.72665346233287
"Japan","Mexico","JPN","MEX",0,0.00600000005215406,0,0,0,0.0689622163772583,0.617907047271729,0.080808699131012,0.0813679695129395,0,0,0,11312.39,11312.39,11098.87,11044.71,0,377801,126860299,1967210,127575529,1309881765941.94,6187013947904.92,10013.72425,36043.7844,2417,595,595,440,1,536,1257,-0.597149856581458,0.191044527559781,-0.970031601472605,0.317737003134171,-0.173329674620575,-0.83185442306489,-0.23888360517436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.09933527768596,3.38327665040765,8.10576737783754,8.10332573066145,6.29385072340338,5.57726310311971,12.1172320966356,12.7914810950876,4.00059562797039,4.55683038324356,4.04315431712432,4.05355436921876
"Japan","Russia","JPN","RUS",0,0.00600000005215406,0,0,0,0.070859432220459,0.63490629196167,0.0830318257212639,0.0836064741015434,0,0,0,7486.303,7486.303,6683.27,6034.677,0,377801,126860299,17075400,145872260,1779170276409.99,6187013947904.92,9958.469727,36043.7844,8711,1027,1029,1659,1332,1,1027,-0.0827340942313623,0.361665966152307,0.934997526317783,0.820594148675535,0.475691990799148,-0.0562965563952977,-0.50528981214789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.01157044359728,3.94006801373935,8.16397271153462,8.10332573066145,7.23237088604365,5.57726310311971,12.2502175144507,12.7914810950876,3.998192607482,4.55683038324356,3.78065402988131,3.87426740073258
"Japan","Singapore","JPN","SGP",0,0.0851999968290329,0,0,0,0.062500461935997,0.560009241104126,0.0732369348406792,0.0737437978386879,0,0,0,5326.388,5326.388,5167.93,5146.773,0,377801,126860299,646,5804343,338646194792.89,6187013947904.92,61386.23615,36043.7844,2736,590,590,502,597,686,1057,-0.0436538300313897,0.40700307239245,0.500277597874629,0.59089171440171,-0.126196993771424,-0.1759719127492,0.555772353399405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.02407498730743,3.43711609304808,6.76375306858407,8.10332573066145,2.81023251799508,5.57726310311971,11.5297462000081,12.7914810950876,4.78807100576346,4.55683038324356,3.71153501398139,3.72643279937694
"Japan","South Korea","JPN","KOR",0,0,0,0,0,0,0,0,0,0,0,0,1156.67,1156.67,951.7373,843.8443,1,377801,126860299,99484,51225321,1482760164322.84,6187013947904.92,31640.21463,36043.7844,475167,1,1,93795,23456,20737,77400,0.54856527572283,0.495502325081296,0.953230637699318,0.879881671362844,0.215365669391671,-0.30101421151132,0.134618986437044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.88874096068289,5.67684627158687,7.70948468855868,8.10332573066145,4.99775323883155,5.57726310311971,12.1710709098048,12.7914810950876,4.50023942085309,4.55683038324356,2.926262321165,3.06320947163852
"Japan","Spain","JPN","ESP",0,0.0324000008404255,0,0,0,0.0689622163772583,0.617907047271729,0.080808699131012,0.0813679695129395,0,0,0,10777.42,10777.42,10684.76,10671.17,0,377801,126860299,505954,46736782,1572012697558.03,6187013947904.92,28087.89792,36043.7844,2884,923,923,512,1086,1088,2232,0.884027510930148,0.713068424834238,-0.632126727471794,0.403859993055211,-0.0068200210515601,-0.566006418318602,-0.413592629288746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.34869419026554,3.45999525604739,7.66965880630706,8.10332573066145,5.70411103372855,5.57726310311971,12.1964560496278,12.7914810950876,4.44851923810137,4.55683038324356,4.02821203860789,4.03251480780173
"Japan","Turkey","JPN","TUR",0,0.0203999988734722,0,0,0,0.0818630009889603,0.73349916934967,0.0959256142377853,0.0965895056724548,0,0,0,8958.844,8777.496,8718.032,8707.608,0,377801,126860299,780576,83429607,1261946143648.6,6187013947904.92,11935.38787,36043.7844,1,1,1,1,3,1,242,-0.957443930482534,0.189048625159744,0.761243230486711,0.778512745798805,0.205869569177163,-0.396387699544985,-0.328613690772019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.38381536598043,0,7.92132019781931,8.10332573066145,5.89241519410408,5.57726310311971,12.1010408208231,12.7914810950876,4.0768365370473,4.55683038324356,3.93989886969509,3.94337064022473
"Japan","United States","JPN","USA",0,0.115199998021126,0,0,0,0.0611411109566689,0.547829329967499,0.0716440677642822,0.0721399039030075,0,0,0,10855.59,10918.79,10286.19,10193.96,0,377801,126860299,9529106,329064917,18349108235210.1,6187013947904.92,60698.0113,36043.7844,56322,6070,21869,10711,46811,987,49242,0.855217173622865,0.690024744329336,-0.965646726702075,0.256101399627637,-0.299365263821634,-0.475530801401646,-0.0180318538848501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.69233568380689,4.7506780682495,8.51728158279426,8.10332573066145,6.97905215798575,5.57726310311971,13.2636149624334,12.7914810950876,4.78317446215294,4.55683038324356,4.00834292513131,4.03817451332849
"Malaysia","Argentina","MYS","ARG",0,0,0,0,0,0.0840988308191299,0.753532350063324,0.0985455140471458,0.0992275476455688,0,0,0,15970.66,15970.66,16333.03,16320.67,0,329758,31949789,2766889,44780675,437813398163.19,398946603155.68,12716.2242,11114.54271,1,1,1,1,1,1,1,-0.620184293112244,0.796532403809299,-0.775878033877009,0.20364314548462,-0.2899737167811,-0.263882650037565,-0.828871973880408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.65109063561563,7.50446799437429,6.44199173678662,5.51819534042374,11.641289047911,11.6009147716098,4.10435817636482,4.04589159905399,4.21273798354347,4.20332286406806
"Malaysia","Australia","MYS","AUS",0,0.267657190561295,0.0126600991934538,0,0,0.0622671134769917,0.557918429374695,0.0846998766064644,0.0851984545588493,0,0,0,6617.087,6532.159,6084.2,5956.039,0,329758,31949789,7686848,25203200,1450499018770.09,398946603155.68,58868.48063,11114.54271,6077,347,347,1192,590,371,18143,-0.917873527439507,0.247063316344056,-0.70568831649116,0.198226161902011,0.180008640022211,0.19018416855404,0.408904609333549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.25870910056983,3.78368923634732,7.40145568578599,7.50446799437429,6.88574829339997,5.51819534042374,12.1615174393483,11.6009147716098,4.76988282700425,4.04589159905399,3.77495753283926,3.815056747403
"Malaysia","Brazil","MYS","BRA",0,0,0,0,0,0.0588616654276848,0.527405321598053,0.0689730569720268,0.0694504082202911,0,0,0,15940.63,16420.49,16193.42,16164.04,0,329758,31949789,8511920,211049519,2364445788869.69,398946603155.68,8592.210218,11114.54271,1,1,1,1,1,1,19,0.0248265668117819,0.867710758303743,-0.309888632203385,0.195324428918845,-0.278932779205665,0.153331291826757,-0.760682107225774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.27875360095283,0,8.32438436669709,7.50446799437429,6.93002753321674,5.51819534042374,12.3737293611238,11.6009147716098,3.93410489398404,4.04589159905399,4.2085499164896,4.21538611265681
"Malaysia","Chile","MYS","CHL",0,0,0,0,0,0.0840988308191299,0.753532350063324,0.0985455140471458,0.0992275476455688,0,0,0,16562.12,16562.12,16649.88,16632.83,0,329758,31949789,756945,18952035,285037020831.58,398946603155.68,13761.37447,11114.54271,1,1,1,1,1,1,1,0.502825399999999,0.911547806760161,-0.553494618981557,0.211064303094811,-0.327508183512825,0.0034098746011022,-0.619157075798224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.27765584975633,7.50446799437429,5.8790643245935,5.51819534042374,11.4549012701794,11.6009147716098,4.13866181289117,4.04589159905399,4.22096614872757,4.2191159269762
"Malaysia","France","MYS","FRA",0,0.0972000062465668,0,0,0,0.052250050008297,0.468164712190628,0.0612256824970245,0.0616494193673134,0,0,0,10436.4,10436.4,10553.12,10537.39,0,329758,31949789,547026,65129731,2971919320115.83,398946603155.68,38832.0242,11114.54271,1,1,1,1,1,1,344,-0.878357333081375,0.48703179597542,-0.98462326604664,0.0801245077736509,-0.291439587940318,0.133435078333492,-0.62763046717066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.53655844257153,0,7.81377928444682,7.50446799437429,5.73800796872499,5.51819534042374,12.4730370152823,11.6009147716098,4.58919002963895,4.04589159905399,4.02273305404871,4.01855071612228
"Malaysia","Great Britain","MYS","GBR",0,0.267300009727478,0.00920000020414591,0,0,0.0622671134769917,0.557918429374695,0.0814922377467155,0.0819925665855408,0,0,0,10559.89,10559.89,10714.89,10704.7,1,329758,31949789,244110,67530161,2913556871434.81,398946603155.68,47491.59456,11114.54271,11274,644,644,2210,840,1,9270,-0.942717991935767,0.233514201875141,-0.97776253922769,0,-0.0686666064265553,0.135016686047492,-0.68427042171054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9670797341445,4.05207803048417,7.82949778513153,7.50446799437429,5.38758557071528,5.51819534042374,12.464423499759,11.6009147716098,4.67661675153576,4.04589159905399,4.0295745006664,4.02365939427338
"Malaysia","Indonesia","MYS","IDN",1,0.518280327320099,0.0194346383213997,0.33500000834465,2.60746121406555,0.165996938943863,1.48734605312347,0.338403075933456,0.333824276924133,1,0,1,1174.196,1174.196,1306.636,1053.754,0,329758,31949789,1933658,270625567,1204457195676.25,398946603155.68,3892.421662,11114.54271,1225157,69958,69958,240068,99737,166592,309025,0.405388691448537,0.619855414775107,0.982688058078402,0.818136419753157,-0.028780021643207,0.537021386347193,-0.262423368028811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.48999361509751,6.08819174573294,8.43236882360862,7.50446799437429,6.28637966424184,5.51819534042374,12.0807913705345,11.6009147716098,3.59021988081537,4.04589159905399,3.0227392361971,3.06974059658254
"Malaysia","Japan","MYS","JPN",0,0.0324000008404255,0,0,0,0.0756952837109566,0.67823588848114,0.0886983871459961,0.0893122628331184,0,0,0,5329.095,5329.095,4967.821,4913.138,0,329758,31949789,377801,126860299,6187013947904.92,398946603155.68,36043.7844,11114.54271,18826,1075,1075,3690,1541,945,4337,-0.501837486515306,0.354032073253933,0.605663695855996,0.52674175872989,-0.268228985756654,0.360119422343655,-0.88148255171731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.63718942214876,4.27475805435201,8.10332573066145,7.50446799437429,5.57726310311971,5.51819534042374,12.7914810950876,11.6009147716098,4.55683038324356,4.04589159905399,3.69135896275009,3.72665346233287
"Malaysia","Mexico","MYS","MEX",0,0.0135000003501773,0,0,0,0.0840988308191299,0.753532350063324,0.0985455140471458,0.0992275476455688,0,0,0,16641.12,16641.12,16024.15,15982.06,0,329758,31949789,1967210,127575529,1309881765941.94,398946603155.68,10013.72425,11114.54271,1,1,1,1,1,1,8,-0.394139465142382,0.644003716272558,-0.394169663968178,0.193258152545021,-0.206966521924796,-0.113625269334509,-0.721837574958167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.903089986991944,0,8.10576737783754,7.50446799437429,6.29385072340338,5.51819534042374,12.1172320966356,11.6009147716098,4.00059562797039,4.04589159905399,4.203632756766,4.22118255233036
"Malaysia","Russia","MYS","RUS",0,0.0135000003501773,0,0,0,0.0766609758138657,0.686888575553894,0.0898299738764763,0.0904516726732254,0,0,0,8130.454,8130.454,7647.654,7520.277,0,329758,31949789,17075400,145872260,1779170276409.99,398946603155.68,9958.469727,11114.54271,1,1,3,1,1,1,146,0.903515612782744,0.882112425065141,0.284088329691374,0.431105985656336,-0.4406194169844,-0.18780478081996,-0.765957324637992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.16435285578444,0,8.16397271153462,7.50446799437429,7.23237088604365,5.51819534042374,12.2502175144507,11.6009147716098,3.998192607482,4.04589159905399,3.87623383758046,3.91011479703192
"Malaysia","Singapore","MYS","SGP",0,0.42030468583107,0.0862575545907021,0,0,0.0353275835514069,0.316538035869598,0.124083057045937,0.12434484064579,1,1,1,315.5433,315.5433,505.5376,184.7202,1,329758,31949789,646,5804343,338646194792.89,398946603155.68,61386.23615,11114.54271,91003,5197,5197,17833,4943,3493,145456,0.886044503138243,0.933976582903539,0.99198677105638,0.850268460732963,0.510221628675814,0.615750206999574,0.715415041827697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1627316404208,4.9590557094856,6.76375306858407,7.50446799437429,2.81023251799508,5.51819534042374,11.5297462000081,11.6009147716098,4.78807100576346,4.04589159905399,2.2665143901281,2.49905896313884
"Malaysia","South Korea","MYS","KOR",0,0,0,0,0,0,0,0,0,0,0,0,4614.067,4614.067,4418.149,4395.557,0,329758,31949789,99484,51225321,1482760164322.84,398946603155.68,31640.21463,11114.54271,3918,224,224,769,333,191,933,0.447910736202486,0.60415876643922,0.336835484131157,0.413053576270778,0.0186849485334337,0.537413622831757,-0.337267380086103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9698816437465,3.59306443165872,7.70948468855868,7.50446799437429,4.99775323883155,5.51819534042374,12.1710709098048,11.6009147716098,4.50023942085309,4.04589159905399,3.64301391620137,3.66408389653944
"Malaysia","Spain","MYS","ESP",0,0.0729000046849251,0,0,0,0.0840988308191299,0.753532350063324,0.0985455140471458,0.0992275476455688,0,0,0,11084.66,11084.66,11174.05,11149.57,0,329758,31949789,505954,46736782,1572012697558.03,398946603155.68,28087.89792,11114.54271,1,1,1,1,1,1,100,-0.847951512589867,0.470584133959828,-0.999432373578559,0.0736320371128397,-0.348760866474705,-0.0923308773855895,-0.861775033557731,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7.66965880630706,7.50446799437429,5.70411103372855,5.51819534042374,12.1964560496278,11.6009147716098,4.44851923810137,4.04589159905399,4.04725811848478,4.04472237653139
"Malaysia","Turkey","MYS","TUR",0,0.0459000021219254,0,0,0,0.077625647187233,0.695532143115997,0.0909603610634804,0.0915898829698563,0,0,0,8344.665,7997.892,8232.465,8195.544,0,329758,31949789,780576,83429607,1261946143648.6,398946603155.68,11935.38787,11114.54271,1,1,1,1,12,5,36,0.730125991222493,0.830508729439325,-0.0549408160116321,0.314005659429965,-0.217554774117518,0.344397474184722,-0.855059900778265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.55630250076729,0,7.92132019781931,7.50446799437429,5.89241519410408,5.51819534042374,12.1010408208231,11.6009147716098,4.0768365370473,4.04589159905399,3.91357778626002,3.90297553531629
"Malaysia","United States","MYS","USA",0,0.259200006723404,0.00820000004023314,0,0,0.0655418783426285,0.587260544300079,0.0843710452318192,0.0848982110619545,0,0,0,15130.12,15357.34,14859.51,14818.76,0,329758,31949789,9529106,329064917,18349108235210.1,398946603155.68,60698.0113,11114.54271,1,1,1,1,967,1,8777,-0.877463682630052,0.457307923795932,-0.378082431352353,0.150635152758728,0.0364949978049401,0.0560076169604321,0.0267593556691923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.94334609835659,0,8.51728158279426,7.50446799437429,6.97905215798575,5.51819534042374,13.2636149624334,11.6009147716098,4.78317446215294,4.04589159905399,4.17081186439309,4.18631599933075
"Mexico","Argentina","MEX","ARG",1,0.980100035667419,0.883199989795685,0,0,0,0,0.898474872112274,0.897772252559662,0,1,1,7397.651,7397.651,7533.986,7460.572,0,1967210,127575529,2766889,44780675,437813398163.19,1309881765941.94,12716.2242,10013.72425,15919,1475,1475,3118,1966,2940,4939,0.965394028529442,0.813822752623886,0.885632778441339,0.815711464949815,0.27235145624719,0.344139098799377,0.309985593453363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.69363902616155,4.2019157827407,7.65109063561563,8.10576737783754,6.44199173678662,6.29385072340338,11.641289047911,12.1172320966356,4.10435817636482,4.00059562797039,3.87277212598747,3.86909383869208
"Mexico","Australia","MEX","AUS",0,0.0673397034406662,0,0.25,1.94586646556854,0.130525469779968,1.16951882839203,0.152947425842285,0.154005959630013,0,0,0,12985.17,13185.67,13430.11,13362.18,0,1967210,127575529,7686848,25203200,1450499018770.09,1309881765941.94,58868.48063,10013.72425,475,43,43,94,64,151,918,-0.00297621514775616,0.272810064515753,-0.372997868993497,0.4796057159453,-0.192585540977258,-0.568517894631843,0.0353744857109409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.96284268120124,2.67669360962487,7.40145568578599,8.10576737783754,6.88574829339997,6.29385072340338,12.1615174393483,12.1172320966356,4.76988282700425,4.00059562797039,4.12587731777543,4.12010220238202
